timestamp,station_id,station_name,latitude,longitude,pm25,pm10,no2,temperature_c,relative_humidity,wind_speed_mps,rainfall_mm,hour,weekday,month
2025-05-22 05:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,60.42,112.12,24.55,22.64,60.57,0.83,0.0,5,3,5
2025-05-22 06:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,59.71,98.21,29.79,22.81,60.69,1.25,0.0,6,3,5
2025-05-22 07:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,55.39,92.34,24.67,22.93,68.19,1.56,0.0,7,3,5
2025-05-22 08:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,68.38,109.57,26.42,24.95,68.8,1.5,0.0,8,3,5
2025-05-22 09:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,53.17,86.21,26.58,25.49,53.8,1.15,0.0,9,3,5
2025-05-22 10:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,65.01,131.72,23.62,28.18,52.01,1.61,0.0,10,3,5
2025-05-22 11:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,45.91,72.49,22.35,28.75,48.13,0.99,0.0,11,3,5
2025-05-22 12:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,48.07,73.32,19.67,27.3,62.11,1.93,0.0,12,3,5
2025-05-22 13:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,51.5,93.8,23.7,28.19,60.73,1.54,0.0,13,3,5
2025-05-22 14:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,42.72,93.02,21.42,26.15,53.64,2.69,0.0,14,3,5
2025-05-22 15:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,35.04,74.47,24.57,27.44,46.7,2.2,0.0,15,3,5
2025-05-22 16:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,41.82,92.39,28.02,27.95,48.5,2.98,0.0,16,3,5
2025-05-22 17:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,52.85,84.88,25.64,27.74,59.02,3.21,0.0,17,3,5
2025-05-22 18:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,58.91,85.3,34.49,25.05,63.23,3.2,0.0,18,3,5
2025-05-22 19:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,57.86,93.22,34.27,26.26,49.6,2.92,0.0,19,3,5
2025-05-22 20:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,56.64,102.21,33.27,22.28,62.14,3.07,0.0,20,3,5
2025-05-22 21:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,42.09,72.79,29.62,21.75,75.71,3.6,0.0,21,3,5
2025-05-22 22:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,84.99,143.06,26.18,23.38,66.35,2.72,0.0,22,3,5
2025-05-22 23:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,34.98,69.98,24.69,23.97,77.87,2.71,1.64,23,3,5
2025-05-23 00:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,33.34,56.42,21.81,22.21,73.62,2.21,2.72,0,4,5
2025-05-23 01:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,44.89,70.84,17.74,21.45,63.49,2.66,0.0,1,4,5
2025-05-23 02:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,35.12,52.5,26.62,18.99,67.97,1.98,0.0,2,4,5
2025-05-23 03:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,36.91,66.68,19.61,19.54,68.16,1.36,2.06,3,4,5
2025-05-23 04:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,46.54,78.88,22.74,22.68,61.94,1.5,0.0,4,4,5
2025-05-23 05:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,48.41,91.47,27.68,22.82,60.18,1.23,0.0,5,4,5
2025-05-23 06:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,56.74,118.22,24.99,22.77,73.11,1.86,0.0,6,4,5
2025-05-23 07:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,56.59,94.21,28.93,25.08,56.14,1.18,0.0,7,4,5
2025-05-23 08:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,64.71,116.88,22.05,26.04,66.4,0.61,0.0,8,4,5
2025-05-23 09:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,56.49,95.03,21.83,27.88,55.38,1.56,0.0,9,4,5
2025-05-23 10:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,61.92,90.48,26.01,27.64,56.19,2.3,0.0,10,4,5
2025-05-23 11:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,42.21,71.01,24.61,29.51,58.44,2.24,0.0,11,4,5
2025-05-23 12:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,49.41,96.75,26.23,28.39,50.68,1.44,0.0,12,4,5
2025-05-23 13:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,51.01,89.45,24.93,28.36,57.41,2.08,0.0,13,4,5
2025-05-23 14:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,30.43,52.23,17.87,29.66,41.99,2.45,1.69,14,4,5
2025-05-23 15:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,43.7,83.31,28.59,26.86,57.71,2.69,0.0,15,4,5
2025-05-23 16:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,41.22,86.48,23.23,30.85,41.53,3.08,0.0,16,4,5
2025-05-23 17:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,42.26,71.89,32.81,27.2,56.64,2.91,0.0,17,4,5
2025-05-23 18:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,53.68,93.49,31.15,26.36,65.05,2.75,0.0,18,4,5
2025-05-23 19:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,52.91,76.75,42.29,25.63,65.73,3.63,0.0,19,4,5
2025-05-23 20:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,55.44,103.69,30.7,26.35,56.28,2.66,0.0,20,4,5
2025-05-23 21:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,51.69,97.82,29.81,24.2,58.98,2.71,0.0,21,4,5
2025-05-23 22:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,49.03,92.76,27.55,20.6,63.52,2.4,0.0,22,4,5
2025-05-23 23:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,36.0,49.16,23.74,23.65,70.05,2.98,0.0,23,4,5
2025-05-24 00:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,52.49,89.44,12.31,21.21,57.54,2.51,0.0,0,5,5
2025-05-24 01:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,33.2,65.65,22.57,21.63,69.92,2.6,0.0,1,5,5
2025-05-24 02:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,33.51,56.77,13.63,20.08,71.6,1.59,1.23,2,5,5
2025-05-24 03:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,32.72,55.45,13.76,22.6,67.23,1.14,0.0,3,5,5
2025-05-24 04:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,39.47,65.95,16.17,21.74,70.81,1.29,0.0,4,5,5
2025-05-24 05:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,35.18,60.98,18.57,23.37,67.34,1.25,0.0,5,5,5
2025-05-24 06:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,41.62,80.92,17.89,23.75,60.82,1.33,0.0,6,5,5
2025-05-24 07:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,54.02,85.36,25.22,27.31,50.38,0.44,0.0,7,5,5
2025-05-24 08:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,48.24,81.43,23.55,28.28,60.73,1.45,0.0,8,5,5
2025-05-24 09:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,94.9,167.59,22.24,26.81,52.28,0.93,0.0,9,5,5
2025-05-24 10:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,48.06,88.02,21.88,27.55,52.87,1.2,0.0,10,5,5
2025-05-24 11:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,30.43,57.37,15.29,27.58,57.95,2.23,0.0,11,5,5
2025-05-24 12:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,34.12,69.83,14.82,29.71,62.78,0.96,0.0,12,5,5
2025-05-24 13:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,35.2,67.07,16.29,28.11,53.77,2.35,0.0,13,5,5
2025-05-24 14:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,32.47,61.39,19.94,27.88,57.6,2.6,0.0,14,5,5
2025-05-24 15:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,34.61,62.4,17.75,29.21,46.4,2.33,0.0,15,5,5
2025-05-24 16:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,72.39,133.31,20.03,26.83,57.82,2.71,0.0,16,5,5
2025-05-24 17:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,54.42,99.32,17.3,26.7,57.64,3.62,0.0,17,5,5
2025-05-24 18:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,43.15,65.46,24.37,24.01,67.3,4.05,0.0,18,5,5
2025-05-24 19:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,46.86,84.38,22.32,25.85,58.76,3.68,0.22,19,5,5
2025-05-24 20:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,42.57,83.64,22.11,26.42,62.62,4.01,0.0,20,5,5
2025-05-24 21:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,39.61,85.89,25.22,24.12,72.35,2.75,0.0,21,5,5
2025-05-24 22:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,36.32,61.84,31.66,24.28,67.1,2.2,0.0,22,5,5
2025-05-24 23:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,33.32,59.84,19.14,20.95,62.28,2.68,0.0,23,5,5
2025-05-25 00:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,19.9,31.63,16.57,21.9,85.04,2.82,0.0,0,6,5
2025-05-25 01:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,32.76,61.71,13.08,20.37,63.53,1.37,0.0,1,6,5
2025-05-25 02:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,24.85,39.38,12.23,21.35,69.34,1.52,0.0,2,6,5
2025-05-25 03:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,61.11,101.79,22.41,22.9,71.01,1.33,0.0,3,6,5
2025-05-25 04:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,34.38,63.13,13.95,22.65,69.26,1.65,0.0,4,6,5
2025-05-25 05:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,40.73,70.33,11.55,21.55,64.86,1.44,0.0,5,6,5
2025-05-25 06:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,46.91,94.37,20.87,22.52,62.96,0.89,0.0,6,6,5
2025-05-25 07:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,42.93,61.5,20.8,23.34,60.59,1.28,0.0,7,6,5
2025-05-25 08:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,43.63,79.69,24.97,26.5,53.23,0.72,0.0,8,6,5
2025-05-25 09:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,49.05,59.29,27.19,29.23,70.9,1.14,0.0,9,6,5
2025-05-25 10:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,35.56,59.8,21.28,29.11,55.02,0.92,0.0,10,6,5
2025-05-25 11:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,41.79,75.21,18.73,25.76,58.65,1.63,0.0,11,6,5
2025-05-25 12:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,28.7,58.34,18.81,30.09,52.26,1.58,0.0,12,6,5
2025-05-25 13:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,40.38,68.47,25.02,29.62,51.87,2.51,0.0,13,6,5
2025-05-25 14:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,25.62,44.95,24.26,26.53,51.54,2.45,0.0,14,6,5
2025-05-25 15:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,34.93,65.97,17.52,27.67,45.77,2.6,0.0,15,6,5
2025-05-25 16:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,28.84,67.14,24.08,28.79,55.38,3.7,0.0,16,6,5
2025-05-25 17:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,39.1,80.44,29.77,27.41,55.56,3.24,0.0,17,6,5
2025-05-25 18:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,46.49,67.35,28.81,24.33,66.96,3.0,0.0,18,6,5
2025-05-25 19:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,51.96,93.08,27.39,25.73,54.82,2.94,0.0,19,6,5
2025-05-25 20:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,52.2,76.14,25.0,21.53,60.61,2.63,0.0,20,6,5
2025-05-25 21:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,44.43,67.76,24.37,22.98,60.61,3.04,0.0,21,6,5
2025-05-25 22:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,40.47,64.58,17.39,23.89,76.31,3.05,0.0,22,6,5
2025-05-25 23:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,32.68,71.72,21.38,21.99,63.71,1.84,0.0,23,6,5
2025-05-26 00:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,62.66,107.1,25.95,21.02,73.1,1.85,0.0,0,0,5
2025-05-26 01:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,39.07,66.44,20.25,22.57,75.82,1.97,0.0,1,0,5
2025-05-26 02:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,48.05,86.69,20.14,22.79,68.85,1.45,0.0,2,0,5
2025-05-26 03:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,43.15,65.19,18.45,23.54,60.67,1.72,0.0,3,0,5
2025-05-26 04:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,47.92,61.81,24.02,23.57,59.47,1.57,0.0,4,0,5
2025-05-26 05:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,50.93,78.94,23.92,24.55,71.16,1.28,0.0,5,0,5
2025-05-26 06:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,57.5,96.75,21.47,24.97,56.51,1.48,0.0,6,0,5
2025-05-26 07:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,56.91,109.23,37.5,25.32,64.35,0.94,0.0,7,0,5
2025-05-26 08:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,54.04,97.18,23.37,26.01,60.62,1.21,0.0,8,0,5
2025-05-26 09:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,66.13,113.67,23.57,26.47,60.26,0.88,0.0,9,0,5
2025-05-26 10:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,59.85,107.26,29.1,26.02,59.17,1.62,0.0,10,0,5
2025-05-26 11:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,47.07,94.78,26.1,26.88,49.47,1.73,0.0,11,0,5
2025-05-26 12:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,49.92,88.43,20.41,28.04,48.42,1.4,0.0,12,0,5
2025-05-26 13:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,33.66,54.93,19.87,28.79,58.29,2.13,0.0,13,0,5
2025-05-26 14:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,38.35,63.74,24.43,30.11,50.5,2.44,0.0,14,0,5
2025-05-26 15:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,43.06,66.62,25.74,27.98,38.57,2.83,0.0,15,0,5
2025-05-26 16:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,37.59,54.48,24.79,28.68,60.24,3.05,0.0,16,0,5
2025-05-26 17:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,45.39,86.49,33.23,28.05,51.78,2.74,0.0,17,0,5
2025-05-26 18:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,55.22,113.17,34.42,25.63,62.73,3.51,0.0,18,0,5
2025-05-26 19:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,53.54,95.26,37.88,25.71,70.36,3.44,0.0,19,0,5
2025-05-26 20:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,55.51,99.28,32.43,23.8,64.17,2.84,0.0,20,0,5
2025-05-26 21:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,51.8,98.56,32.64,24.84,71.97,2.55,0.0,21,0,5
2025-05-26 22:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,41.67,64.12,26.31,23.29,68.58,2.62,0.0,22,0,5
2025-05-26 23:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,44.84,92.26,26.25,20.54,78.45,2.04,0.0,23,0,5
2025-05-27 00:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,38.22,74.0,22.65,21.81,63.35,2.55,0.0,0,1,5
2025-05-27 01:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,34.65,58.17,24.23,23.48,69.95,2.73,0.0,1,1,5
2025-05-27 02:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,35.85,83.97,23.25,21.4,73.77,2.58,0.0,2,1,5
2025-05-27 03:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,43.69,82.53,15.79,22.51,67.79,1.21,0.0,3,1,5
2025-05-27 04:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,47.78,88.73,20.52,23.18,74.57,1.85,0.0,4,1,5
2025-05-27 05:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,48.61,90.64,24.22,22.01,63.41,1.37,0.0,5,1,5
2025-05-27 06:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,49.45,89.08,27.58,24.71,76.49,0.2,0.0,6,1,5
2025-05-27 07:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,54.5,90.54,30.81,23.33,74.73,1.05,0.0,7,1,5
2025-05-27 08:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,67.32,121.34,30.82,25.16,61.62,1.03,0.0,8,1,5
2025-05-27 09:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,53.57,86.86,25.92,28.04,61.32,1.88,0.0,9,1,5
2025-05-27 10:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,31.46,54.24,29.03,27.9,63.49,1.1,6.16,10,1,5
2025-05-27 11:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,56.35,83.26,21.41,27.67,47.95,1.95,0.0,11,1,5
2025-05-27 12:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,46.96,82.24,26.74,28.92,46.4,1.89,0.0,12,1,5
2025-05-27 13:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,33.51,43.6,26.62,28.43,61.54,1.55,0.0,13,1,5
2025-05-27 14:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,49.65,93.64,22.93,28.4,55.92,2.21,0.0,14,1,5
2025-05-27 15:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,41.04,77.59,22.46,28.82,53.71,3.39,0.0,15,1,5
2025-05-27 16:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,49.04,84.39,24.81,26.6,56.41,2.83,0.0,16,1,5
2025-05-27 17:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,51.48,102.39,26.55,26.8,43.68,3.47,0.0,17,1,5
2025-05-27 18:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,58.83,93.21,29.64,25.53,58.79,3.55,0.0,18,1,5
2025-05-27 19:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,58.01,91.1,33.02,23.1,57.48,3.0,0.0,19,1,5
2025-05-27 20:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,50.89,76.16,30.8,22.99,69.58,2.59,0.0,20,1,5
2025-05-27 21:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,55.46,109.25,24.9,25.13,71.97,2.55,0.0,21,1,5
2025-05-27 22:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,37.21,67.32,25.49,22.99,71.12,3.56,0.0,22,1,5
2025-05-27 23:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,31.8,74.11,24.81,20.38,71.3,2.77,5.3,23,1,5
2025-05-28 00:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,40.15,83.55,20.42,19.77,60.74,1.68,0.0,0,2,5
2025-05-28 01:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,37.96,67.0,18.65,21.37,73.54,2.58,0.0,1,2,5
2025-05-28 02:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,41.04,62.69,13.93,23.49,73.5,1.14,0.0,2,2,5
2025-05-28 03:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,45.91,64.26,25.5,21.74,76.4,1.33,0.0,3,2,5
2025-05-28 04:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,47.28,73.72,22.4,24.09,80.37,1.53,0.0,4,2,5
2025-05-28 05:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,41.08,70.49,24.98,23.67,55.84,2.47,0.0,5,2,5
2025-05-28 06:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,55.46,76.24,26.66,24.66,61.74,1.6,0.0,6,2,5
2025-05-28 07:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,61.1,97.46,29.76,23.4,57.55,0.98,0.0,7,2,5
2025-05-28 08:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,61.28,103.7,29.83,27.03,60.96,1.25,0.0,8,2,5
2025-05-28 09:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,77.34,137.66,28.49,26.35,58.08,1.75,0.0,9,2,5
2025-05-28 10:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,62.55,98.36,28.54,28.51,54.94,2.13,0.0,10,2,5
2025-05-28 11:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,54.17,101.27,27.13,27.05,61.24,1.59,0.0,11,2,5
2025-05-28 12:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,47.65,96.97,27.12,28.59,47.66,1.84,0.0,12,2,5
2025-05-28 13:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,48.72,68.87,19.7,28.92,47.75,1.83,0.0,13,2,5
2025-05-28 14:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,41.63,81.48,23.76,28.2,48.13,2.76,0.0,14,2,5
2025-05-28 15:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,39.5,75.99,19.4,28.52,52.91,3.16,0.0,15,2,5
2025-05-28 16:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,37.32,77.12,25.5,27.16,48.97,2.03,0.0,16,2,5
2025-05-28 17:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,46.32,88.57,29.42,25.97,57.71,2.89,0.0,17,2,5
2025-05-28 18:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,68.99,119.5,34.96,27.83,58.94,2.62,0.0,18,2,5
2025-05-28 19:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,8.0,25.18,33.22,26.26,57.28,3.27,25.0,19,2,5
2025-05-28 20:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,59.23,86.17,34.75,23.18,69.31,2.61,0.0,20,2,5
2025-05-28 21:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,46.28,79.96,28.95,23.93,65.64,2.47,0.0,21,2,5
2025-05-28 22:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,47.91,90.0,25.19,21.63,74.03,3.41,0.0,22,2,5
2025-05-28 23:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,42.07,83.8,21.95,20.55,67.76,2.63,0.0,23,2,5
2025-05-29 00:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,42.28,80.45,23.71,22.86,69.58,2.43,0.0,0,3,5
2025-05-29 01:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,33.42,78.81,20.31,19.46,66.62,2.39,0.0,1,3,5
2025-05-29 02:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,36.76,60.67,13.82,22.73,69.69,2.38,0.0,2,3,5
2025-05-29 03:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,47.87,96.74,23.87,21.67,73.2,1.51,0.0,3,3,5
2025-05-29 04:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,55.55,100.23,19.55,22.27,65.19,1.31,0.0,4,3,5
2025-05-29 05:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,46.69,73.76,24.57,23.74,69.11,1.16,0.0,5,3,5
2025-05-29 06:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,47.69,88.29,22.47,24.79,59.19,1.72,0.0,6,3,5
2025-05-29 07:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,65.09,109.79,28.22,24.01,66.55,1.17,0.0,7,3,5
2025-05-29 08:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,56.07,87.66,19.88,26.77,56.45,1.1,0.0,8,3,5
2025-05-29 09:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,52.61,84.47,28.07,26.89,63.11,1.51,0.0,9,3,5
2025-05-29 10:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,51.54,79.65,23.3,25.97,56.71,2.32,0.0,10,3,5
2025-05-29 11:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,58.08,97.63,19.94,27.83,64.2,1.73,0.0,11,3,5
2025-05-29 12:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,39.86,67.38,25.14,30.04,47.35,1.82,0.0,12,3,5
2025-05-29 13:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,36.0,78.86,21.98,30.51,45.14,3.07,0.0,13,3,5
2025-05-29 14:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,90.59,136.61,22.18,29.24,50.58,3.06,0.0,14,3,5
2025-05-29 15:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,38.58,66.6,22.22,26.6,46.76,3.23,0.0,15,3,5
2025-05-29 16:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,38.98,69.44,29.9,28.06,48.05,2.68,0.0,16,3,5
2025-05-29 17:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,56.81,95.54,28.66,27.77,61.73,2.8,0.0,17,3,5
2025-05-29 18:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,60.27,102.78,37.35,26.78,59.9,2.34,0.0,18,3,5
2025-05-29 19:00:00+00:00,BLR_BTM,BTM Layout,12.9166,77.6101,92.97,157.95,37.53,25.94,59.12,3.63,1.21,19,3,5
