Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-05-29 22:30:00,NA,38.50,3.60,15.88,19.48,NA,5.59,0.50,NA,NA,NA,NA,NA,NA,NA,17.45,63.49,0.22,NA,NA,NA,11.30,NA,NA
2025-05-29 22:45:00,NA,38.50,3.31,15.61,18.92,NA,5.57,0.53,NA,NA,NA,NA,NA,NA,NA,17.80,63.25,0.23,NA,NA,NA,12.02,NA,NA
2025-05-29 23:00:00,NA,38.50,3.31,16.01,19.32,NA,5.53,0.79,NA,NA,NA,NA,NA,NA,NA,17.63,63.29,0.22,NA,NA,NA,8.09,NA,NA
2025-05-29 23:15:00,NA,38.50,3.71,15.49,19.21,NA,5.54,0.76,NA,NA,NA,NA,NA,NA,NA,17.76,63.51,0.22,NA,NA,NA,7.14,NA,NA
2025-05-29 23:30:00,NA,38.50,3.67,16.22,19.89,NA,5.57,0.82,NA,NA,NA,NA,NA,NA,NA,17.70,63.14,0.22,NA,NA,NA,7.25,NA,NA
2025-05-29 23:45:00,NA,38.50,4.44,16.32,20.76,NA,5.65,0.70,NA,NA,NA,NA,NA,NA,NA,17.63,63.35,0.23,NA,NA,NA,7.61,NA,NA
2025-05-30 00:00:00,NA,38.50,4.02,16.52,20.54,NA,5.67,0.52,NA,NA,NA,NA,NA,NA,NA,17.75,63.05,0.22,NA,NA,NA,6.71,NA,NA
2025-05-30 00:15:00,NA,38.50,3.29,15.24,18.53,NA,5.79,0.37,NA,NA,NA,NA,NA,NA,NA,17.70,63.27,0.23,NA,NA,NA,8.48,NA,NA
2025-05-30 00:30:00,NA,38.50,3.61,15.34,18.95,NA,5.80,0.42,NA,NA,NA,NA,NA,NA,NA,17.71,62.93,0.22,NA,NA,NA,8.74,NA,NA
2025-05-30 00:45:00,NA,38.50,4.12,15.14,19.26,NA,5.85,0.39,NA,NA,NA,NA,NA,NA,NA,17.70,63.13,0.22,NA,NA,NA,8.01,NA,NA
2025-05-30 01:00:00,NA,38.50,3.76,15.31,19.07,NA,5.56,0.64,NA,NA,NA,NA,NA,NA,NA,17.85,62.87,0.23,NA,NA,NA,8.17,NA,NA
2025-05-30 01:15:00,NA,38.50,3.34,15.65,18.99,NA,5.62,0.60,NA,NA,NA,NA,NA,NA,NA,17.54,63.14,0.22,NA,NA,NA,8.36,NA,NA
2025-05-30 01:30:00,NA,38.50,3.80,15.92,19.72,NA,5.55,0.56,NA,NA,NA,NA,NA,NA,NA,18.17,62.92,0.23,NA,NA,NA,8.47,NA,NA
2025-05-30 01:45:00,NA,38.50,3.06,14.67,17.73,NA,5.60,0.55,NA,NA,NA,NA,NA,NA,NA,17.61,62.76,0.22,NA,NA,NA,8.90,NA,NA
2025-05-30 02:00:00,NA,38.50,3.43,15.19,18.63,NA,5.57,0.82,NA,NA,NA,NA,NA,NA,NA,17.82,62.93,0.23,NA,NA,NA,9.39,NA,NA
2025-05-30 02:15:00,NA,38.50,3.05,14.89,17.94,NA,5.71,0.83,NA,NA,NA,NA,NA,NA,NA,17.63,62.78,0.22,NA,NA,NA,9.47,NA,NA
2025-05-30 02:30:00,NA,38.50,3.94,15.47,19.41,NA,5.74,0.72,NA,NA,NA,NA,NA,NA,NA,17.80,62.91,0.22,NA,NA,NA,9.04,NA,NA
2025-05-30 02:45:00,NA,38.50,3.66,14.80,18.46,NA,5.73,0.78,NA,NA,NA,NA,NA,NA,NA,18.25,62.87,0.22,NA,NA,NA,9.72,NA,NA
2025-05-30 03:00:00,NA,38.50,3.55,14.95,18.50,NA,5.65,0.54,NA,NA,NA,NA,NA,NA,NA,18.20,62.97,0.23,NA,NA,NA,9.78,NA,NA
2025-05-30 03:15:00,NA,38.50,3.53,14.62,18.15,NA,5.62,0.54,NA,NA,NA,NA,NA,NA,NA,18.39,62.73,0.23,NA,NA,NA,9.66,NA,NA
2025-05-30 03:30:00,NA,38.50,3.34,15.02,18.36,NA,5.77,0.50,NA,NA,NA,NA,NA,NA,NA,17.60,62.89,0.22,NA,NA,NA,9.54,NA,NA
2025-05-30 03:45:00,NA,38.50,2.99,15.13,18.12,NA,5.73,0.51,NA,NA,NA,NA,NA,NA,NA,18.11,62.66,0.22,NA,NA,NA,9.80,NA,NA
2025-05-30 04:00:00,NA,38.50,3.05,15.10,18.15,NA,5.54,0.50,NA,NA,NA,NA,NA,NA,NA,17.67,62.81,0.23,NA,NA,NA,9.86,NA,NA
2025-05-30 04:15:00,NA,38.50,3.87,15.72,19.59,NA,5.44,0.53,NA,NA,NA,NA,NA,NA,NA,18.31,62.79,0.22,NA,NA,NA,10.02,NA,NA
2025-05-30 04:30:00,NA,38.50,4.42,16.54,20.96,NA,5.46,0.52,NA,NA,NA,NA,NA,NA,NA,17.52,63.15,0.22,NA,NA,NA,9.69,NA,NA
2025-05-30 04:45:00,NA,38.50,3.99,16.42,20.41,NA,5.47,0.45,NA,NA,NA,NA,NA,NA,NA,18.21,62.98,0.22,NA,NA,NA,10.10,NA,NA
2025-05-30 05:00:00,NA,38.50,3.65,15.85,19.50,NA,5.64,0.59,NA,NA,NA,NA,NA,NA,NA,18.23,62.75,0.22,NA,NA,NA,10.44,NA,NA
2025-05-30 05:15:00,NA,38.50,3.74,15.85,19.59,NA,5.80,0.51,NA,NA,NA,NA,NA,NA,NA,17.81,63.10,0.23,NA,NA,NA,10.27,NA,NA
2025-05-30 05:30:00,NA,38.50,4.26,16.61,20.87,NA,5.83,0.55,NA,NA,NA,NA,NA,NA,NA,17.58,62.66,0.22,NA,NA,NA,10.33,NA,NA
2025-05-30 05:45:00,NA,38.50,3.44,17.24,20.68,NA,5.88,0.48,NA,NA,NA,NA,NA,NA,NA,17.31,62.89,0.22,NA,NA,NA,10.35,NA,NA
2025-05-30 06:00:00,NA,38.50,4.07,16.74,20.80,NA,5.71,0.74,NA,NA,NA,NA,NA,NA,NA,17.13,62.73,0.22,NA,NA,NA,14.23,NA,NA
2025-05-30 06:15:00,NA,38.50,4.49,17.66,22.15,NA,5.71,0.72,NA,NA,NA,NA,NA,NA,NA,16.69,63.20,0.22,NA,NA,NA,22.52,NA,NA
2025-05-30 06:30:00,NA,38.50,4.40,17.53,21.94,NA,5.72,0.64,NA,NA,NA,NA,NA,NA,NA,17.26,63.17,0.22,NA,NA,NA,28.94,NA,NA
2025-05-30 06:45:00,NA,38.50,4.19,17.52,21.71,NA,5.77,0.71,NA,NA,NA,NA,NA,NA,NA,16.65,63.23,0.22,NA,NA,NA,32.67,NA,NA
2025-05-30 07:00:00,NA,38.50,4.29,17.40,21.69,NA,5.62,0.58,NA,NA,NA,NA,NA,NA,NA,18.00,63.29,0.22,NA,NA,NA,30.10,NA,NA
2025-05-30 07:15:00,NA,38.50,4.05,17.86,21.91,NA,5.64,0.67,NA,NA,NA,NA,NA,NA,NA,17.87,63.35,0.22,NA,NA,NA,30.17,NA,NA
2025-05-30 07:30:00,NA,38.50,4.44,17.72,22.15,NA,5.68,0.65,NA,NA,NA,NA,NA,NA,NA,16.94,63.61,0.22,NA,NA,NA,33.72,NA,NA
2025-05-30 07:45:00,NA,38.50,4.47,17.70,22.17,NA,5.64,0.64,NA,NA,NA,NA,NA,NA,NA,17.42,63.27,0.23,NA,NA,NA,39.68,NA,NA
2025-05-30 08:00:00,NA,38.50,4.27,18.08,22.35,NA,5.62,0.51,NA,NA,NA,NA,NA,NA,NA,16.40,63.65,0.23,NA,NA,NA,34.17,NA,NA
2025-05-30 08:15:00,NA,38.50,3.92,18.44,22.36,NA,5.69,0.49,NA,NA,NA,NA,NA,NA,NA,17.35,63.28,0.22,NA,NA,NA,36.55,NA,NA
2025-05-30 08:30:00,NA,38.50,3.68,18.42,22.10,NA,5.74,0.59,NA,NA,NA,NA,NA,NA,NA,17.38,63.68,0.22,NA,NA,NA,47.51,NA,NA
2025-05-30 08:45:00,NA,38.50,4.59,18.46,23.05,NA,5.73,0.56,NA,NA,NA,NA,NA,NA,NA,17.43,63.57,0.22,NA,NA,NA,38.72,NA,NA
2025-05-30 09:00:00,NA,38.50,3.66,18.69,22.35,NA,5.68,0.63,NA,NA,NA,NA,NA,NA,NA,16.79,63.50,0.22,NA,NA,NA,46.25,NA,NA
2025-05-30 09:15:00,NA,38.50,4.34,18.62,22.96,NA,5.75,0.59,NA,NA,NA,NA,NA,NA,NA,17.96,63.81,0.21,NA,NA,NA,34.64,NA,NA
2025-05-30 09:30:00,NA,38.50,3.48,18.88,22.36,NA,5.69,0.60,NA,NA,NA,NA,NA,NA,NA,17.57,63.57,0.22,NA,NA,NA,31.45,NA,NA
2025-05-30 09:45:00,NA,38.50,4.38,17.97,22.35,NA,5.73,0.56,NA,NA,NA,NA,NA,NA,NA,17.71,63.63,0.22,NA,NA,NA,31.78,NA,NA
2025-05-30 10:00:00,NA,38.50,3.70,17.58,21.28,NA,5.69,0.71,NA,NA,NA,NA,NA,NA,NA,17.58,63.52,0.22,NA,NA,NA,36.14,NA,NA
2025-05-30 10:15:00,NA,38.50,4.44,17.81,22.25,NA,5.87,0.69,NA,NA,NA,NA,NA,NA,NA,18.03,63.87,0.20,NA,NA,NA,43.07,NA,NA
2025-05-30 10:30:00,NA,38.50,4.29,18.78,23.06,NA,5.88,0.68,NA,NA,NA,NA,NA,NA,NA,17.70,63.76,0.21,NA,NA,NA,60.13,NA,NA
2025-05-30 10:45:00,NA,38.50,4.48,18.34,22.82,NA,5.87,0.60,NA,NA,NA,NA,NA,NA,NA,18.58,63.50,0.21,NA,NA,NA,98.29,NA,NA
2025-05-30 11:00:00,NA,38.50,3.99,18.18,22.17,NA,5.61,0.61,NA,NA,NA,NA,NA,NA,NA,18.75,63.73,0.18,NA,NA,NA,54.15,NA,NA
2025-05-30 11:15:00,NA,38.44,3.37,17.40,20.77,NA,5.66,0.59,NA,NA,NA,NA,NA,NA,NA,18.58,63.64,0.22,NA,NA,NA,26.97,NA,NA
2025-05-30 11:30:00,NA,38.48,3.93,17.74,21.66,NA,5.76,0.51,NA,NA,NA,NA,NA,NA,NA,18.00,63.55,0.21,NA,NA,NA,39.35,NA,NA
2025-05-30 11:45:00,NA,38.47,4.49,18.71,23.20,NA,5.72,0.50,NA,NA,NA,NA,NA,NA,NA,18.60,63.51,0.22,NA,NA,NA,67.10,NA,NA
2025-05-30 12:00:00,NA,38.42,4.67,17.96,22.63,NA,5.69,0.54,NA,NA,NA,NA,NA,NA,NA,19.48,63.49,0.23,NA,NA,NA,100.35,NA,NA
2025-05-30 12:15:00,NA,38.41,4.80,17.81,22.60,NA,5.70,0.50,NA,NA,NA,NA,NA,NA,NA,20.03,63.87,0.24,NA,NA,NA,110.68,NA,NA
2025-05-30 12:30:00,NA,38.46,5.13,18.88,24.00,NA,5.60,0.48,NA,NA,NA,NA,NA,NA,NA,21.14,63.79,0.22,NA,NA,NA,131.35,NA,NA
2025-05-30 12:45:00,NA,38.46,5.89,18.19,24.09,NA,5.51,0.45,NA,NA,NA,NA,NA,NA,NA,20.87,64.00,0.23,NA,NA,NA,162.66,NA,NA
2025-05-30 13:00:00,NA,38.45,4.83,16.94,21.77,NA,5.59,0.47,NA,NA,NA,NA,NA,NA,NA,21.16,63.85,0.23,NA,NA,NA,134.47,NA,NA
2025-05-30 13:15:00,NA,38.45,5.69,17.02,22.71,NA,5.63,0.47,NA,NA,NA,NA,NA,NA,NA,21.81,63.86,0.22,NA,NA,NA,144.71,NA,NA
2025-05-30 13:30:00,NA,38.44,4.35,15.73,20.09,NA,5.56,0.43,NA,NA,NA,NA,NA,NA,NA,22.23,63.96,0.22,NA,NA,NA,139.58,NA,NA
2025-05-30 13:45:00,NA,38.45,3.82,17.74,21.55,NA,5.56,0.63,NA,NA,NA,NA,NA,NA,NA,22.01,64.11,0.22,NA,NA,NA,104.85,NA,NA
2025-05-30 14:00:00,NA,38.46,3.69,16.78,20.46,NA,5.71,0.60,NA,NA,NA,NA,NA,NA,NA,22.02,64.46,0.23,NA,NA,NA,109.68,NA,NA
2025-05-30 14:15:00,NA,38.45,2.99,15.99,18.97,NA,5.77,0.53,NA,NA,NA,NA,NA,NA,NA,21.91,64.57,0.22,NA,NA,NA,119.24,NA,NA
2025-05-30 14:30:00,NA,38.43,3.15,15.14,18.29,NA,5.80,0.50,NA,NA,NA,NA,NA,NA,NA,21.35,64.43,0.23,NA,NA,NA,71.62,NA,NA
2025-05-30 14:45:00,NA,38.34,3.76,16.03,19.80,NA,5.39,0.44,NA,NA,NA,NA,NA,NA,NA,21.78,64.71,0.23,NA,NA,NA,84.78,NA,NA
2025-05-30 15:00:00,NA,38.30,3.16,16.47,19.63,NA,5.52,0.56,NA,NA,NA,NA,NA,NA,NA,21.33,64.51,0.22,NA,NA,NA,52.92,NA,NA
2025-05-30 15:15:00,NA,38.30,4.08,16.71,20.79,NA,5.75,0.51,NA,NA,NA,NA,NA,NA,NA,20.52,64.48,0.20,NA,NA,NA,77.06,NA,NA
2025-05-30 15:30:00,NA,38.30,3.86,17.52,21.39,NA,6.02,0.46,NA,NA,NA,NA,NA,NA,NA,21.29,64.59,0.22,NA,NA,NA,77.76,NA,NA
2025-05-30 15:45:00,NA,38.30,4.71,18.41,23.12,NA,6.03,0.47,NA,NA,NA,NA,NA,NA,NA,21.03,64.76,0.23,NA,NA,NA,47.97,NA,NA
2025-05-30 16:00:00,NA,38.30,4.65,18.01,22.66,NA,5.65,0.65,NA,NA,NA,NA,NA,NA,NA,21.62,64.48,0.22,NA,NA,NA,63.50,NA,NA
2025-05-30 16:15:00,NA,38.31,4.22,16.46,20.68,NA,5.68,0.57,NA,NA,NA,NA,NA,NA,NA,20.93,64.53,0.22,NA,NA,NA,64.84,NA,NA
2025-05-30 16:30:00,NA,38.31,4.28,16.48,20.76,NA,5.60,0.61,NA,NA,NA,NA,NA,NA,NA,20.93,64.59,0.22,NA,NA,NA,43.11,NA,NA
2025-05-30 16:45:00,NA,38.31,4.15,16.86,21.01,NA,5.90,0.58,NA,NA,NA,NA,NA,NA,NA,20.97,64.49,0.22,NA,NA,NA,32.33,NA,NA
2025-05-30 17:00:00,NA,38.30,3.82,18.12,21.94,NA,5.60,0.54,NA,NA,NA,NA,NA,NA,NA,20.59,64.45,0.22,NA,NA,NA,37.51,NA,NA
2025-05-30 17:15:00,NA,42.09,4.35,17.70,22.05,NA,5.55,0.55,NA,NA,NA,NA,NA,NA,NA,20.39,64.37,0.22,NA,NA,NA,23.92,NA,NA
2025-05-30 17:30:00,NA,43.41,4.48,18.44,22.92,NA,5.58,0.52,NA,NA,NA,NA,NA,NA,NA,19.77,64.26,0.21,NA,NA,NA,25.98,NA,NA
2025-05-30 17:45:00,NA,42.55,3.58,18.32,21.89,NA,5.57,0.51,NA,NA,NA,NA,NA,NA,NA,18.98,64.11,0.21,NA,NA,NA,19.84,NA,NA
2025-05-30 18:00:00,NA,41.06,3.44,17.84,21.28,NA,5.57,0.61,NA,NA,NA,NA,NA,NA,NA,19.89,64.08,0.21,NA,NA,NA,16.12,NA,NA
2025-05-30 18:15:00,NA,40.04,4.97,17.92,22.88,NA,5.71,0.55,NA,NA,NA,NA,NA,NA,NA,20.10,64.14,0.21,NA,NA,NA,6.06,NA,NA
2025-05-30 18:30:00,NA,40.11,3.70,17.95,21.65,NA,5.65,0.55,NA,NA,NA,NA,NA,NA,NA,18.20,64.15,0.22,NA,NA,NA,8.46,NA,NA
2025-05-30 18:45:00,NA,39.97,3.50,17.53,21.03,NA,5.69,0.52,NA,NA,NA,NA,NA,NA,NA,18.59,64.14,0.22,NA,NA,NA,6.82,NA,NA
2025-05-30 19:00:00,NA,40.22,4.14,17.01,21.16,NA,5.49,0.52,NA,NA,NA,NA,NA,NA,NA,18.01,64.07,0.22,NA,NA,NA,7.93,NA,NA
2025-05-30 19:15:00,NA,39.80,3.00,16.10,19.10,NA,5.57,0.57,NA,NA,NA,NA,NA,NA,NA,17.91,63.89,0.22,NA,NA,NA,9.16,NA,NA
2025-05-30 19:30:00,NA,39.16,4.38,16.69,21.07,NA,5.59,0.49,NA,NA,NA,NA,NA,NA,NA,18.03,64.09,0.22,NA,NA,NA,8.34,NA,NA
2025-05-30 19:45:00,NA,38.73,3.55,16.54,20.09,NA,5.55,0.52,NA,NA,NA,NA,NA,NA,NA,17.63,63.94,0.22,NA,NA,NA,9.32,NA,NA
2025-05-30 20:00:00,NA,38.53,3.17,16.40,19.57,NA,5.64,0.49,NA,NA,NA,NA,NA,NA,NA,17.76,64.09,0.22,NA,NA,NA,9.85,NA,NA
2025-05-30 20:15:00,NA,38.41,4.10,17.39,21.49,NA,5.71,0.48,NA,NA,NA,NA,NA,NA,NA,18.30,63.96,0.25,NA,NA,NA,10.10,NA,NA
2025-05-30 20:30:00,NA,38.37,3.70,17.55,21.25,NA,5.66,0.51,NA,NA,NA,NA,NA,NA,NA,18.07,67.98,2.78,NA,NA,NA,20.68,NA,NA
2025-05-30 20:45:00,NA,38.33,4.43,16.99,21.41,NA,5.66,0.47,NA,NA,NA,NA,NA,NA,NA,18.26,67.39,2.00,NA,NA,NA,18.44,NA,NA
2025-05-30 21:00:00,NA,38.32,3.03,16.35,19.38,NA,5.52,0.60,NA,NA,NA,NA,NA,NA,NA,17.73,65.17,0.69,NA,NA,NA,12.85,NA,NA
2025-05-30 21:15:00,NA,38.30,3.88,17.15,21.04,NA,5.58,0.51,NA,NA,NA,NA,NA,NA,NA,18.51,67.12,2.20,NA,NA,NA,15.32,NA,NA
2025-05-30 21:30:00,NA,38.30,3.89,16.44,20.33,NA,5.56,0.50,NA,NA,NA,NA,NA,NA,NA,17.94,64.39,0.55,NA,NA,NA,6.24,NA,NA
2025-05-30 21:45:00,NA,38.30,3.73,16.46,20.18,NA,5.52,0.43,NA,NA,NA,NA,NA,NA,NA,17.63,63.52,0.23,NA,NA,NA,3.18,NA,NA
2025-05-30 22:00:00,NA,38.30,4.34,16.67,21.02,NA,5.60,0.68,NA,NA,NA,NA,NA,NA,NA,17.81,62.99,0.23,NA,NA,NA,3.96,NA,NA
2025-05-30 22:15:00,NA,38.30,3.56,16.21,19.77,NA,5.72,0.59,NA,NA,NA,NA,NA,NA,NA,17.59,63.42,0.22,NA,NA,NA,4.76,NA,NA
2025-05-30 22:30:00,NA,38.30,3.62,15.60,19.22,NA,5.69,0.50,NA,NA,NA,NA,NA,NA,NA,17.41,63.28,0.23,NA,NA,NA,8.79,NA,NA
2025-05-30 22:45:00,NA,38.30,3.32,15.64,18.95,NA,5.63,0.56,NA,NA,NA,NA,NA,NA,NA,17.43,62.83,0.23,NA,NA,NA,4.57,NA,NA
2025-05-30 23:00:00,NA,38.30,3.34,15.76,19.09,NA,5.55,0.27,NA,NA,NA,NA,NA,NA,NA,17.03,62.97,0.23,NA,NA,NA,4.31,NA,NA
2025-05-30 23:15:00,NA,38.29,3.85,15.55,19.40,NA,5.59,0.33,NA,NA,NA,NA,NA,NA,NA,17.90,62.84,0.23,NA,NA,NA,7.04,NA,NA
2025-05-30 23:30:00,NA,38.30,3.85,15.70,19.55,NA,5.62,0.26,NA,NA,NA,NA,NA,NA,NA,16.99,62.82,0.23,NA,NA,NA,7.86,NA,NA
2025-05-30 23:45:00,NA,38.29,4.13,15.72,19.84,NA,5.55,0.26,NA,NA,NA,NA,NA,NA,NA,17.36,62.40,0.23,NA,NA,NA,7.03,NA,NA
2025-05-31 00:00:00,NA,38.30,3.68,15.17,18.85,NA,5.56,0.59,NA,NA,NA,NA,NA,NA,NA,17.08,62.60,0.22,NA,NA,NA,5.40,NA,NA
2025-05-31 00:15:00,NA,38.29,3.92,15.89,19.82,NA,5.49,0.56,NA,NA,NA,NA,NA,NA,NA,17.36,62.69,0.22,NA,NA,NA,6.51,NA,NA
2025-05-31 00:30:00,NA,38.29,3.72,16.03,19.75,NA,5.60,0.55,NA,NA,NA,NA,NA,NA,NA,16.97,62.44,0.22,NA,NA,NA,7.59,NA,NA
2025-05-31 00:45:00,NA,38.29,3.44,15.37,18.81,NA,5.71,0.55,NA,NA,NA,NA,NA,NA,NA,16.97,62.47,0.23,NA,NA,NA,8.16,NA,NA
2025-05-31 01:00:00,NA,38.29,3.70,15.61,19.31,NA,5.32,0.60,NA,NA,NA,NA,NA,NA,NA,16.68,62.44,0.23,NA,NA,NA,8.20,NA,NA
2025-05-31 01:15:00,NA,38.29,3.79,15.49,19.28,NA,4.75,0.59,NA,NA,NA,NA,NA,NA,NA,17.21,62.65,0.22,NA,NA,NA,8.20,NA,NA
2025-05-31 01:30:00,NA,38.28,3.38,15.60,18.98,NA,4.55,0.45,NA,NA,NA,NA,NA,NA,NA,17.31,62.24,0.22,NA,NA,NA,7.88,NA,NA
2025-05-31 01:45:00,NA,38.29,3.01,14.17,17.17,NA,4.64,0.47,NA,NA,NA,NA,NA,NA,NA,17.36,62.39,0.23,NA,NA,NA,8.33,NA,NA
2025-05-31 02:00:00,NA,38.28,3.40,15.15,18.56,NA,5.31,0.55,NA,NA,NA,NA,NA,NA,NA,16.95,62.29,0.23,NA,NA,NA,8.37,NA,NA
2025-05-31 02:15:00,NA,38.29,3.21,15.41,18.63,NA,5.74,0.63,NA,NA,NA,NA,NA,NA,NA,16.51,62.31,0.23,NA,NA,NA,7.79,NA,NA
2025-05-31 02:30:00,NA,38.29,3.71,15.21,18.92,NA,6.24,0.63,NA,NA,NA,NA,NA,NA,NA,17.23,62.49,0.23,NA,NA,NA,8.18,NA,NA
2025-05-31 02:45:00,NA,38.28,3.87,15.51,19.38,NA,6.25,0.59,NA,NA,NA,NA,NA,NA,NA,17.15,62.05,0.23,NA,NA,NA,8.44,NA,NA
2025-05-31 03:00:00,NA,38.29,4.01,15.95,19.96,NA,5.57,0.46,NA,NA,NA,NA,NA,NA,NA,16.70,62.17,0.22,NA,NA,NA,8.27,NA,NA
2025-05-31 03:15:00,NA,38.28,3.96,15.82,19.78,NA,5.53,0.43,NA,NA,NA,NA,NA,NA,NA,17.35,62.28,0.23,NA,NA,NA,8.61,NA,NA
2025-05-31 03:30:00,NA,38.29,4.24,15.57,19.81,NA,5.55,0.46,NA,NA,NA,NA,NA,NA,NA,16.75,62.17,0.22,NA,NA,NA,8.99,NA,NA
2025-05-31 03:45:00,NA,38.28,4.02,15.74,19.76,NA,5.62,0.42,NA,NA,NA,NA,NA,NA,NA,16.55,62.02,0.22,NA,NA,NA,9.50,NA,NA
2025-05-31 04:00:00,NA,38.28,3.25,15.74,18.99,NA,5.61,0.60,NA,NA,NA,NA,NA,NA,NA,16.78,62.02,0.22,NA,NA,NA,9.05,NA,NA
2025-05-31 04:15:00,NA,38.29,3.57,15.06,18.63,NA,5.75,0.52,NA,NA,NA,NA,NA,NA,NA,16.82,62.42,0.22,NA,NA,NA,8.96,NA,NA
2025-05-31 04:30:00,NA,38.28,4.06,15.53,19.59,NA,5.83,0.49,NA,NA,NA,NA,NA,NA,NA,17.43,61.92,0.22,NA,NA,NA,8.72,NA,NA
2025-05-31 04:45:00,NA,38.29,3.96,16.20,20.16,NA,5.86,0.54,NA,NA,NA,NA,NA,NA,NA,16.77,62.12,0.22,NA,NA,NA,7.73,NA,NA
2025-05-31 05:00:00,NA,38.28,4.05,16.05,20.09,NA,5.65,0.56,NA,NA,NA,NA,NA,NA,NA,17.42,62.24,0.22,NA,NA,NA,7.26,NA,NA
2025-05-31 05:15:00,NA,38.29,3.55,15.43,18.97,NA,5.70,0.59,NA,NA,NA,NA,NA,NA,NA,16.09,63.49,1.02,NA,NA,NA,9.98,NA,NA
2025-05-31 05:30:00,NA,38.29,3.93,15.91,19.83,NA,5.70,0.48,NA,NA,NA,NA,NA,NA,NA,16.56,62.84,0.53,NA,NA,NA,13.95,NA,NA
2025-05-31 05:45:00,NA,40.06,7.07,18.68,25.75,NA,NA,1.53,NA,NA,NA,NA,NA,NA,NA,14.94,64.21,1.05,NA,NA,NA,15.36,NA,NA
2025-05-31 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-31 06:15:00,NA,39.27,4.59,17.88,22.47,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,15.87,63.28,0.50,NA,NA,NA,24.30,NA,NA
2025-05-31 06:30:00,NA,38.88,2.96,16.44,19.40,NA,5.71,0.56,NA,NA,NA,NA,NA,NA,NA,17.29,62.65,0.22,NA,NA,NA,31.31,NA,NA
2025-05-31 06:45:00,NA,38.69,3.61,16.51,20.11,NA,6.04,0.55,NA,NA,NA,NA,NA,NA,NA,16.36,63.00,0.49,NA,NA,NA,40.32,NA,NA
2025-05-31 07:00:00,NA,38.60,3.93,16.21,20.13,NA,6.06,0.63,NA,NA,NA,NA,NA,NA,NA,16.75,62.59,0.22,NA,NA,NA,46.74,NA,NA
2025-05-31 07:15:00,NA,38.55,4.36,16.77,21.13,NA,6.11,0.74,NA,NA,NA,NA,NA,NA,NA,16.76,63.09,0.48,NA,NA,NA,52.98,NA,NA
2025-05-31 07:30:00,NA,38.52,5.37,17.28,22.65,NA,6.12,0.67,NA,NA,NA,NA,NA,NA,NA,17.02,62.90,0.22,NA,NA,NA,66.43,NA,NA
2025-05-31 07:45:00,NA,38.51,4.09,17.56,21.65,NA,6.02,0.68,NA,NA,NA,NA,NA,NA,NA,17.07,62.70,0.23,NA,NA,NA,83.97,NA,NA
2025-05-31 08:00:00,NA,38.51,3.54,16.54,20.09,NA,6.15,0.63,NA,NA,NA,NA,NA,NA,NA,17.31,63.36,0.22,NA,NA,NA,107.46,NA,NA
2025-05-31 08:15:00,NA,38.50,3.49,17.03,20.52,NA,6.11,0.72,NA,NA,NA,NA,NA,NA,NA,16.82,62.99,0.17,NA,NA,NA,104.71,NA,NA
2025-05-31 08:30:00,NA,38.50,3.41,17.02,20.43,NA,5.53,0.62,NA,NA,NA,NA,NA,NA,NA,18.30,63.42,0.22,NA,NA,NA,81.31,NA,NA
2025-05-31 08:45:00,NA,38.50,4.02,18.59,22.61,NA,5.61,0.52,NA,NA,NA,NA,NA,NA,NA,18.23,63.78,0.23,NA,NA,NA,80.25,NA,NA
2025-05-31 09:00:00,NA,38.50,3.84,17.63,21.47,NA,5.73,0.60,NA,NA,NA,NA,NA,NA,NA,17.63,63.53,0.22,NA,NA,NA,119.32,NA,NA
2025-05-31 09:15:00,NA,38.50,3.85,17.72,21.57,NA,5.74,0.48,NA,NA,NA,NA,NA,NA,NA,18.81,63.81,0.23,NA,NA,NA,96.35,NA,NA
2025-05-31 09:30:00,NA,38.50,4.31,16.77,21.07,NA,5.72,0.46,NA,NA,NA,NA,NA,NA,NA,18.06,63.58,0.22,NA,NA,NA,92.42,NA,NA
2025-05-31 09:45:00,NA,38.50,3.77,17.65,21.43,NA,5.67,0.45,NA,NA,NA,NA,NA,NA,NA,19.50,63.71,0.21,NA,NA,NA,126.32,NA,NA
2025-05-31 10:00:00,NA,38.50,3.35,16.40,19.75,NA,5.73,0.59,NA,NA,NA,NA,NA,NA,NA,19.52,63.94,0.22,NA,NA,NA,163.22,NA,NA
2025-05-31 10:15:00,NA,38.50,3.72,16.12,19.84,NA,5.63,0.51,NA,NA,NA,NA,NA,NA,NA,20.31,63.96,0.22,NA,NA,NA,206.91,NA,NA
